order_id,order_date,region,sales_rep,product,category,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,customer_segment,payment_mode
ORD103912,2024-11-27,Central,Devika Rao,Dumbbell Set,Fitness,3499,6,5.0,20994,1049.7,19944.3,Retail,UPI
ORD105675,2024-11-27,South,Priya Nair,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Corporate,UPI
ORD100256,2024-11-27,West,Ananya Iyer,Notebook Set,Stationery,249,4,5.0,996,49.8,946.2,Online,Debit Card
ORD102658,2024-11-27,East,Sneha Roy,Backpack,Accessories,1799,1,20.0,1799,359.8,1439.2,Online,Credit Card
ORD100667,2024-11-27,Central,Arjun Kapoor,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Online,UPI
ORD101261,2024-11-27,South,Priya Nair,Standing Desk,Furniture,12999,3,10.0,38997,3899.7,35097.3,Corporate,Debit Card
ORD100900,2024-11-27,Central,Devika Rao,Backpack,Accessories,1799,1,10.0,1799,179.9,1619.1,Corporate,UPI
ORD104774,2024-11-28,East,Sneha Roy,Fountain Pen,Stationery,399,6,0.0,2394,0.0,2394.0,Online,UPI
ORD102635,2024-11-28,West,Vikram Singh,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Retail,Debit Card
ORD101643,2024-11-28,Central,Arjun Kapoor,Wireless Mouse,Electronics,699,3,5.0,2097,104.85,1992.15,Retail,UPI
ORD105340,2024-11-28,East,Sneha Roy,Bluetooth Speaker,Electronics,1899,3,10.0,5697,569.7,5127.3,Online,Credit Card
ORD105732,2024-11-28,South,Rohan Mehta,Yoga Mat,Fitness,899,1,15.0,899,134.85,764.15,Online,UPI
ORD105865,2024-11-28,North,Aarav Shah,Standing Desk,Furniture,12999,3,0.0,38997,0.0,38997.0,Retail,Cash
ORD103304,2024-11-28,South,Priya Nair,Standing Desk,Furniture,12999,1,5.0,12999,649.95,12349.05,Retail,UPI
ORD100850,2024-11-28,West,Ananya Iyer,Water Bottle,Fitness,349,8,0.0,2792,0.0,2792.0,Online,Credit Card
ORD103790,2024-11-29,East,Sneha Roy,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Online,UPI
ORD103690,2024-11-29,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,8,15.0,15192,2278.8,12913.2,Retail,Credit Card
ORD104895,2024-11-29,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,6,20.0,14994,2998.8,11995.2,Retail,UPI
ORD101531,2024-11-29,East,Karan Malhotra,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Online,UPI
ORD105358,2024-11-29,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,8,0.0,15192,0.0,15192.0,Retail,Credit Card
ORD101726,2024-11-29,North,Isha Verma,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,UPI
ORD102489,2024-11-29,Central,Arjun Kapoor,Yoga Mat,Fitness,899,11,5.0,9889,494.45,9394.55,Corporate,Debit Card
ORD105503,2024-11-29,North,Aarav Shah,Yoga Mat,Fitness,899,6,10.0,5394,539.4,4854.6,Retail,UPI
ORD102179,2024-11-29,Central,Devika Rao,Backpack,Accessories,1799,6,0.0,10794,0.0,10794.0,Retail,Debit Card
ORD105779,2024-11-29,East,Sneha Roy,Backpack,Accessories,1799,4,0.0,7196,0.0,7196.0,Online,UPI
ORD104448,2024-11-29,West,Ananya Iyer,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Corporate,Cash
ORD105574,2024-11-29,West,Ananya Iyer,USB-C Hub,Electronics,1299,6,0.0,7794,0.0,7794.0,Retail,Credit Card
ORD103540,2024-11-29,Central,Arjun Kapoor,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Retail,UPI
ORD104977,2024-11-30,East,Karan Malhotra,Whiteboard,Stationery,1499,4,10.0,5996,599.6,5396.4,Retail,Debit Card
ORD105430,2024-11-30,North,Isha Verma,Backpack,Accessories,1799,1,5.0,1799,89.95,1709.05,Corporate,Credit Card
ORD102898,2024-11-30,West,Ananya Iyer,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Retail,Net Banking
ORD101317,2024-11-30,Central,Devika Rao,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Online,UPI
ORD101886,2024-11-30,South,Priya Nair,Standing Desk,Furniture,12999,8,0.0,103992,0.0,103992.0,Retail,Debit Card
ORD100061,2024-11-30,West,Vikram Singh,Dumbbell Set,Fitness,3499,9,0.0,31491,0.0,31491.0,Corporate,UPI
ORD103502,2024-12-01,Central,Arjun Kapoor,Office Chair,Furniture,6499,3,5.0,19497,974.85,18522.15,Online,Debit Card
ORD104387,2024-12-01,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Corporate,Cash
ORD100212,2024-12-01,West,Vikram Singh,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Corporate,Debit Card
ORD101900,2024-12-01,East,Karan Malhotra,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Online,Credit Card
ORD102863,2024-12-01,North,Aarav Shah,Office Chair,Furniture,6499,4,5.0,25996,1299.8,24696.2,Corporate,Credit Card
ORD102142,2024-12-02,West,Vikram Singh,Office Chair,Furniture,6499,8,0.0,51992,0.0,51992.0,Online,Debit Card
ORD103392,2024-12-02,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,Net Banking
ORD104927,2024-12-02,West,Ananya Iyer,Backpack,Accessories,1799,12,0.0,21588,0.0,21588.0,Retail,Net Banking
ORD102264,2024-12-02,East,Sneha Roy,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Retail,Debit Card
ORD103302,2024-12-02,East,Sneha Roy,Desk Lamp,Furniture,1099,3,10.0,3297,329.7,2967.3,Online,UPI
ORD102983,2024-12-03,West,Ananya Iyer,USB-C Hub,Electronics,1299,8,0.0,10392,0.0,10392.0,Online,Credit Card
ORD102572,2024-12-03,North,Aarav Shah,USB-C Hub,Electronics,1299,8,5.0,10392,519.6,9872.4,Corporate,UPI
ORD100335,2024-12-03,Central,Arjun Kapoor,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Online,UPI
ORD101357,2024-12-03,West,Ananya Iyer,Wireless Mouse,Electronics,699,4,0.0,2796,0.0,2796.0,Retail,Debit Card
ORD104290,2024-12-03,East,Karan Malhotra,Backpack,Accessories,1799,9,5.0,16191,809.55,15381.45,Retail,Debit Card
ORD102176,2024-12-03,East,Sneha Roy,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Retail,UPI
ORD100843,2024-12-03,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,12,10.0,29988,2998.8,26989.2,Online,Credit Card
ORD100023,2024-12-03,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Retail,Credit Card
ORD102874,2024-12-03,West,Vikram Singh,Yoga Mat,Fitness,899,6,10.0,5394,539.4,4854.6,Retail,Net Banking
ORD104078,2024-12-03,South,Priya Nair,Office Chair,Furniture,6499,3,10.0,19497,1949.7,17547.3,Retail,UPI
ORD103018,2024-12-04,East,Karan Malhotra,Yoga Mat,Fitness,899,9,0.0,8091,0.0,8091.0,Corporate,Cash
ORD103178,2024-12-04,East,Karan Malhotra,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Online,Debit Card
ORD105625,2024-12-04,East,Sneha Roy,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Corporate,UPI
ORD100842,2024-12-04,West,Ananya Iyer,Standing Desk,Furniture,12999,1,20.0,12999,2599.8,10399.2,Retail,Debit Card
ORD101784,2024-12-04,South,Priya Nair,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Retail,Debit Card
ORD102302,2024-12-04,South,Rohan Mehta,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Online,Credit Card
ORD103052,2024-12-04,North,Isha Verma,Water Bottle,Fitness,349,6,5.0,2094,104.7,1989.3,Retail,Cash
ORD100384,2024-12-05,West,Vikram Singh,Bluetooth Speaker,Electronics,1899,8,5.0,15192,759.6,14432.4,Retail,Net Banking
ORD105859,2024-12-05,East,Sneha Roy,USB-C Hub,Electronics,1299,6,0.0,7794,0.0,7794.0,Retail,UPI
ORD100454,2024-12-05,West,Vikram Singh,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,UPI
ORD103716,2024-12-05,North,Isha Verma,Water Bottle,Fitness,349,9,0.0,3141,0.0,3141.0,Online,UPI
ORD105198,2024-12-05,North,Isha Verma,Standing Desk,Furniture,12999,3,5.0,38997,1949.85,37047.15,Online,Credit Card
ORD105816,2024-12-05,West,Ananya Iyer,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Online,UPI
ORD102589,2024-12-05,East,Karan Malhotra,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,UPI
ORD101270,2024-12-06,East,Karan Malhotra,USB-C Hub,Electronics,1299,6,0.0,7794,0.0,7794.0,Corporate,UPI
ORD105034,2024-12-06,Central,Devika Rao,Whiteboard,Stationery,1499,8,10.0,11992,1199.2,10792.8,Retail,UPI
ORD100947,2024-12-06,North,Isha Verma,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Retail,Credit Card
ORD100181,2024-12-06,Central,Devika Rao,Mechanical Keyboard,Electronics,2499,4,5.0,9996,499.8,9496.2,Corporate,Cash
ORD104266,2024-12-06,Central,Arjun Kapoor,Bluetooth Speaker,Electronics,1899,8,0.0,15192,0.0,15192.0,Retail,Net Banking
ORD104430,2024-12-06,South,Rohan Mehta,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Online,Net Banking
ORD101375,2024-12-06,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,9,5.0,17091,854.55,16236.45,Retail,UPI
ORD100254,2024-12-06,North,Aarav Shah,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Online,UPI
ORD103294,2024-12-06,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,6,10.0,14994,1499.4,13494.6,Corporate,UPI
ORD105697,2024-12-06,North,Isha Verma,Dumbbell Set,Fitness,3499,6,0.0,20994,0.0,20994.0,Corporate,Credit Card
ORD101272,2024-12-07,East,Karan Malhotra,USB-C Hub,Electronics,1299,3,10.0,3897,389.7,3507.3,Online,Credit Card
ORD102475,2024-12-07,South,Rohan Mehta,Dumbbell Set,Fitness,3499,4,20.0,13996,2799.2,11196.8,Corporate,UPI
ORD105659,2024-12-07,North,Isha Verma,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Retail,Debit Card
ORD104268,2024-12-07,West,Vikram Singh,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Retail,UPI
ORD101026,2024-12-07,East,Sneha Roy,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Retail,UPI
ORD102688,2024-12-07,South,Priya Nair,Mechanical Keyboard,Electronics,2499,6,0.0,14994,0.0,14994.0,Retail,UPI
ORD101835,2024-12-07,West,Vikram Singh,Water Bottle,Fitness,349,4,0.0,1396,0.0,1396.0,Online,Credit Card
ORD105253,2024-12-07,East,Karan Malhotra,Standing Desk,Furniture,12999,6,0.0,77994,0.0,77994.0,Retail,UPI
ORD102490,2024-12-07,North,Aarav Shah,Whiteboard,Stationery,1499,8,20.0,11992,2398.4,9593.6,Retail,Credit Card
ORD100043,2024-12-07,South,Rohan Mehta,Water Bottle,Fitness,349,1,15.0,349,52.35,296.65,Retail,UPI
ORD101048,2024-12-07,South,Priya Nair,Office Chair,Furniture,6499,1,5.0,6499,324.95,6174.05,Retail,UPI
ORD104577,2024-12-08,North,Isha Verma,Standing Desk,Furniture,12999,6,0.0,77994,0.0,77994.0,Retail,Net Banking
ORD103004,2024-12-08,North,Aarav Shah,Whiteboard,Stationery,1499,1,10.0,1499,149.9,1349.1,Online,Credit Card
ORD102009,2024-12-08,West,Vikram Singh,Standing Desk,Furniture,12999,6,0.0,77994,0.0,77994.0,Retail,Credit Card
ORD100494,2024-12-08,West,Vikram Singh,Yoga Mat,Fitness,899,4,5.0,3596,179.8,3416.2,Retail,UPI
ORD101370,2024-12-08,South,Priya Nair,Wireless Mouse,Electronics,699,1,0.0,699,0.0,699.0,Corporate,Net Banking
ORD100566,2024-12-08,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,11,0.0,20889,0.0,20889.0,Online,UPI
ORD102981,2024-12-08,West,Ananya Iyer,Backpack,Accessories,1799,1,5.0,1799,89.95,1709.05,Retail,Net Banking
ORD105132,2024-12-08,South,Rohan Mehta,Dumbbell Set,Fitness,3499,8,15.0,27992,4198.8,23793.2,Online,Credit Card
ORD102508,2024-12-08,East,Sneha Roy,Yoga Mat,Fitness,899,1,10.0,899,89.9,809.1,Retail,Cash
ORD102971,2024-12-08,Central,Devika Rao,Water Bottle,Fitness,349,4,0.0,1396,0.0,1396.0,Retail,Credit Card
ORD103766,2024-12-09,West,Vikram Singh,Standing Desk,Furniture,12999,8,10.0,103992,10399.2,93592.8,Retail,Debit Card
ORD100266,2024-12-09,South,Rohan Mehta,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Retail,UPI
ORD101149,2024-12-09,Central,Arjun Kapoor,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,UPI
ORD103730,2024-12-09,Central,Devika Rao,Dumbbell Set,Fitness,3499,6,0.0,20994,0.0,20994.0,Online,Debit Card
ORD102170,2024-12-09,North,Aarav Shah,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,Net Banking
ORD101560,2024-12-10,West,Ananya Iyer,Wireless Mouse,Electronics,699,12,10.0,8388,838.8,7549.2,Retail,Credit Card
ORD104709,2024-12-10,East,Karan Malhotra,Fountain Pen,Stationery,399,1,10.0,399,39.9,359.1,Corporate,Net Banking
ORD105348,2024-12-10,East,Sneha Roy,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Online,Credit Card
ORD103797,2024-12-10,North,Isha Verma,Yoga Mat,Fitness,899,6,0.0,5394,0.0,5394.0,Online,Cash
ORD104034,2024-12-10,Central,Arjun Kapoor,Office Chair,Furniture,6499,9,0.0,58491,0.0,58491.0,Corporate,UPI
ORD104058,2024-12-10,West,Ananya Iyer,Yoga Mat,Fitness,899,9,0.0,8091,0.0,8091.0,Online,Net Banking
ORD105264,2024-12-10,Central,Devika Rao,Backpack,Accessories,1799,8,0.0,14392,0.0,14392.0,Online,Credit Card
ORD105010,2024-12-10,South,Priya Nair,Yoga Mat,Fitness,899,3,5.0,2697,134.85,2562.15,Corporate,Debit Card
ORD104632,2024-12-11,West,Ananya Iyer,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD105996,2024-12-11,North,Aarav Shah,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Corporate,Net Banking
ORD100912,2024-12-11,North,Aarav Shah,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Retail,UPI
ORD100004,2024-12-11,North,Isha Verma,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Retail,Cash
ORD104996,2024-12-11,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,1,15.0,1899,284.85,1614.15,Corporate,Net Banking
ORD104426,2024-12-11,Central,Devika Rao,USB-C Hub,Electronics,1299,8,10.0,10392,1039.2,9352.8,Retail,Debit Card
ORD104763,2024-12-11,South,Rohan Mehta,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Retail,Credit Card
ORD103831,2024-12-11,South,Rohan Mehta,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Online,Net Banking
ORD104941,2024-12-11,Central,Arjun Kapoor,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD102065,2024-12-12,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Corporate,UPI
ORD102505,2024-12-12,South,Priya Nair,Wireless Mouse,Electronics,699,6,0.0,4194,0.0,4194.0,Corporate,Net Banking
ORD105142,2024-12-12,Central,Arjun Kapoor,Water Bottle,Fitness,349,4,0.0,1396,0.0,1396.0,Online,Cash
ORD102504,2024-12-12,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Online,UPI
ORD105224,2024-12-12,West,Ananya Iyer,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Retail,Debit Card
ORD100931,2024-12-13,Central,Devika Rao,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Retail,Debit Card
ORD101533,2024-12-13,West,Ananya Iyer,Office Chair,Furniture,6499,3,10.0,19497,1949.7,17547.3,Retail,Net Banking
ORD100482,2024-12-13,South,Rohan Mehta,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,Credit Card
ORD105428,2024-12-13,West,Vikram Singh,Backpack,Accessories,1799,3,0.0,5397,0.0,5397.0,Online,UPI
ORD101716,2024-12-13,Central,Devika Rao,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Retail,UPI
ORD100469,2024-12-13,South,Rohan Mehta,Wireless Mouse,Electronics,699,4,10.0,2796,279.6,2516.4,Retail,Credit Card
ORD102576,2024-12-13,East,Sneha Roy,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Online,UPI
ORD101088,2024-12-13,South,Priya Nair,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Retail,Net Banking
ORD104212,2024-12-13,North,Isha Verma,Whiteboard,Stationery,1499,6,0.0,8994,0.0,8994.0,Online,Credit Card
ORD103222,2024-12-14,East,Karan Malhotra,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Corporate,UPI
ORD105344,2024-12-14,South,Priya Nair,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Retail,UPI
ORD103992,2024-12-14,East,Sneha Roy,Whiteboard,Stationery,1499,3,0.0,4497,0.0,4497.0,Online,UPI
ORD100019,2024-12-14,South,Priya Nair,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Retail,Cash
ORD104198,2024-12-14,West,Vikram Singh,Water Bottle,Fitness,349,4,20.0,1396,279.2,1116.8,Online,Debit Card
ORD103470,2024-12-14,Central,Devika Rao,Desk Lamp,Furniture,1099,6,5.0,6594,329.7,6264.3,Retail,Cash
ORD105765,2024-12-14,South,Rohan Mehta,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Corporate,Debit Card
ORD105035,2024-12-15,North,Isha Verma,Wireless Mouse,Electronics,699,4,0.0,2796,0.0,2796.0,Online,Credit Card
ORD103593,2024-12-15,Central,Devika Rao,Laptop Sleeve,Accessories,899,3,5.0,2697,134.85,2562.15,Corporate,Cash
ORD100167,2024-12-15,West,Vikram Singh,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Corporate,UPI
ORD105884,2024-12-15,Central,Devika Rao,Office Chair,Furniture,6499,9,10.0,58491,5849.1,52641.9,Corporate,Credit Card
ORD101394,2024-12-15,East,Karan Malhotra,Fountain Pen,Stationery,399,4,5.0,1596,79.8,1516.2,Retail,Credit Card
ORD102848,2024-12-15,West,Vikram Singh,Dumbbell Set,Fitness,3499,6,0.0,20994,0.0,20994.0,Corporate,UPI
ORD104805,2024-12-15,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Retail,Net Banking
ORD101313,2024-12-15,West,Vikram Singh,Notebook Set,Stationery,249,6,5.0,1494,74.7,1419.3,Corporate,Cash
ORD103379,2024-12-16,North,Isha Verma,Mechanical Keyboard,Electronics,2499,3,10.0,7497,749.7,6747.3,Corporate,UPI
ORD104684,2024-12-16,South,Priya Nair,Mechanical Keyboard,Electronics,2499,6,5.0,14994,749.7,14244.3,Online,Debit Card
ORD104670,2024-12-16,East,Sneha Roy,Water Bottle,Fitness,349,12,5.0,4188,209.4,3978.6,Online,Debit Card
ORD102626,2024-12-16,North,Aarav Shah,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Retail,Net Banking
ORD102887,2024-12-16,West,Vikram Singh,Wireless Mouse,Electronics,699,8,10.0,5592,559.2,5032.8,Retail,Credit Card
ORD102044,2024-12-16,East,Karan Malhotra,USB-C Hub,Electronics,1299,3,15.0,3897,584.55,3312.45,Online,UPI
ORD104033,2024-12-17,East,Sneha Roy,Backpack,Accessories,1799,6,10.0,10794,1079.4,9714.6,Retail,UPI
ORD103678,2024-12-17,South,Priya Nair,Backpack,Accessories,1799,4,0.0,7196,0.0,7196.0,Retail,UPI
ORD104886,2024-12-17,Central,Arjun Kapoor,Standing Desk,Furniture,12999,1,10.0,12999,1299.9,11699.1,Retail,Debit Card
ORD101890,2024-12-17,North,Isha Verma,Whiteboard,Stationery,1499,1,20.0,1499,299.8,1199.2,Corporate,UPI
ORD100519,2024-12-17,South,Priya Nair,Water Bottle,Fitness,349,6,0.0,2094,0.0,2094.0,Retail,Net Banking
ORD105271,2024-12-18,South,Rohan Mehta,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,UPI
ORD105652,2024-12-18,South,Priya Nair,Wireless Mouse,Electronics,699,6,0.0,4194,0.0,4194.0,Corporate,Net Banking
ORD104872,2024-12-18,East,Karan Malhotra,Office Chair,Furniture,6499,1,20.0,6499,1299.8,5199.2,Retail,Credit Card
ORD102221,2024-12-18,East,Karan Malhotra,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,Credit Card
ORD104860,2024-12-18,West,Ananya Iyer,USB-C Hub,Electronics,1299,8,15.0,10392,1558.8,8833.2,Corporate,Credit Card
ORD103688,2024-12-18,East,Sneha Roy,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Retail,UPI
ORD101417,2024-12-18,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,1,10.0,1899,189.9,1709.1,Retail,Net Banking
ORD101234,2024-12-18,Central,Arjun Kapoor,Yoga Mat,Fitness,899,6,0.0,5394,0.0,5394.0,Online,Cash
ORD105523,2024-12-18,East,Sneha Roy,Wireless Mouse,Electronics,699,3,0.0,2097,0.0,2097.0,Retail,Debit Card
ORD102005,2024-12-18,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Corporate,Credit Card
ORD100896,2024-12-19,North,Isha Verma,Yoga Mat,Fitness,899,1,0.0,899,0.0,899.0,Retail,Credit Card
ORD104511,2024-12-19,South,Priya Nair,Wireless Mouse,Electronics,699,3,0.0,2097,0.0,2097.0,Retail,Debit Card
ORD100288,2024-12-19,Central,Devika Rao,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,UPI
ORD105972,2024-12-19,Central,Devika Rao,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,UPI
ORD104121,2024-12-19,West,Ananya Iyer,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Retail,UPI
ORD101660,2024-12-19,East,Karan Malhotra,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Corporate,Credit Card
ORD100498,2024-12-20,West,Ananya Iyer,Wireless Mouse,Electronics,699,1,5.0,699,34.95,664.05,Retail,UPI
ORD103650,2024-12-20,South,Rohan Mehta,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Corporate,Credit Card
ORD104905,2024-12-20,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,4,15.0,7596,1139.4,6456.6,Corporate,UPI
ORD102034,2024-12-20,East,Sneha Roy,Wireless Mouse,Electronics,699,6,0.0,4194,0.0,4194.0,Corporate,Debit Card
ORD101958,2024-12-20,East,Sneha Roy,Notebook Set,Stationery,249,6,0.0,1494,0.0,1494.0,Corporate,Credit Card
ORD104226,2024-12-21,West,Ananya Iyer,Yoga Mat,Fitness,899,4,5.0,3596,179.8,3416.2,Online,UPI
ORD102252,2024-12-21,Central,Arjun Kapoor,Bluetooth Speaker,Electronics,1899,8,0.0,15192,0.0,15192.0,Retail,UPI
ORD101235,2024-12-21,South,Rohan Mehta,Office Chair,Furniture,6499,1,10.0,6499,649.9,5849.1,Corporate,Debit Card
ORD100377,2024-12-21,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,11,5.0,12089,604.45,11484.55,Retail,UPI
ORD100634,2024-12-21,South,Priya Nair,Bluetooth Speaker,Electronics,1899,9,5.0,17091,854.55,16236.45,Retail,UPI
ORD105540,2024-12-21,North,Aarav Shah,Wireless Mouse,Electronics,699,4,0.0,2796,0.0,2796.0,Corporate,UPI
ORD102492,2024-12-22,South,Priya Nair,Standing Desk,Furniture,12999,6,0.0,77994,0.0,77994.0,Retail,Credit Card
ORD104129,2024-12-22,East,Sneha Roy,Backpack,Accessories,1799,6,5.0,10794,539.7,10254.3,Corporate,Net Banking
ORD100920,2024-12-22,West,Vikram Singh,Whiteboard,Stationery,1499,3,0.0,4497,0.0,4497.0,Online,Debit Card
ORD105493,2024-12-22,North,Aarav Shah,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,Net Banking
ORD101751,2024-12-22,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,Net Banking
ORD104979,2024-12-22,East,Karan Malhotra,Yoga Mat,Fitness,899,3,20.0,2697,539.4,2157.6,Corporate,Debit Card
ORD105424,2024-12-22,South,Rohan Mehta,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,Credit Card
ORD102006,2024-12-22,Central,Devika Rao,Notebook Set,Stationery,249,3,5.0,747,37.35,709.65,Corporate,Net Banking
ORD102602,2024-12-22,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Corporate,UPI
ORD101135,2024-12-22,West,Ananya Iyer,Notebook Set,Stationery,249,1,0.0,249,0.0,249.0,Corporate,Net Banking
ORD105434,2024-12-22,North,Aarav Shah,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,UPI
ORD103082,2024-12-22,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,8,0.0,19992,0.0,19992.0,Retail,UPI
ORD105973,2024-12-23,South,Priya Nair,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Online,Credit Card
ORD102946,2024-12-23,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Online,UPI
ORD102277,2024-12-23,East,Karan Malhotra,Backpack,Accessories,1799,6,0.0,10794,0.0,10794.0,Retail,Cash
ORD104010,2024-12-23,West,Ananya Iyer,Mechanical Keyboard,Electronics,2499,4,15.0,9996,1499.4,8496.6,Retail,Net Banking
ORD100282,2024-12-23,South,Rohan Mehta,Yoga Mat,Fitness,899,6,0.0,5394,0.0,5394.0,Online,Debit Card
ORD100621,2024-12-23,Central,Devika Rao,Backpack,Accessories,1799,4,0.0,7196,0.0,7196.0,Online,Net Banking
ORD102081,2024-12-24,South,Rohan Mehta,Office Chair,Furniture,6499,1,0.0,6499,0.0,6499.0,Retail,Net Banking
ORD103438,2024-12-24,North,Aarav Shah,Fountain Pen,Stationery,399,6,10.0,2394,239.4,2154.6,Retail,Credit Card
ORD100100,2024-12-24,East,Sneha Roy,Whiteboard,Stationery,1499,3,15.0,4497,674.55,3822.45,Corporate,Debit Card
ORD104070,2024-12-24,North,Aarav Shah,Wireless Mouse,Electronics,699,1,10.0,699,69.9,629.1,Retail,UPI
ORD105129,2024-12-24,North,Isha Verma,Fountain Pen,Stationery,399,9,0.0,3591,0.0,3591.0,Online,UPI
